time_x,LW_u,LW_d
79026.0625,376.1847333,313.8015
79026.0833333333,375.3682333,314.6683333
79026.1041666667,375.0031724,314.8648621
79026.125,376.7058,316.6002
79026.1458333333,376.7484333,317.9976667
79026.1666666667,376.9150667,321.3499667
79026.1875,378.2805333,333.8494667
79026.2083333333,381.5151667,355.0956333
79026.2291666667,381.5058,362.8304333
79026.25,382.3892,377.4186
79026.2708333333,383.757931,382.864069
79026.2916666667,384.0043667,381.7598
79026.3125,385.9709667,380.3973333
79026.3333333333,389.1039667,378.7998667
79026.3541666667,395.6603793,366.2534828
79026.375,402.7803333,358.9039
79026.3958333333,410.0687667,384.7107667
79026.4166666667,410.9384,377.8614
79026.4375,411.977,345.6406207
79026.4583333333,414.6992667,381.5997333
79026.4791666667,406.6579333,389.3422667
79026.5,408.3425333,351.7680667
79026.5208333333,416.626931,341.038931
79026.5416666667,419.8211,340.1958333
79026.5625,418.5109,333.6329
79026.5833333333,414.8696333,343.0311333
79026.6041666667,413.223,327.7225333
79026.625,411.4335,320.2469
79026.6458333333,406.7235333,315.5443
79026.6666666667,403.8457,315.4094667
79026.6875,398.3995,314.4070333
79026.7083333333,387.8647,312.4364667
79026.7291666667,379.8367,314.1279333
79026.75,374.5402,313.2043
79026.7708333333,371.7329667,309.6164667
79026.7916666667,370.8007333,306.9166667
79026.8125,361.2463,301.3473333
79026.8333333333,357.2245333,298.1702667
79026.8541666667,354.4855333,296.7733667
79026.875,355.7346333,295.1473667
79026.8958333333,354.1754,292.9638667
79026.9166666667,348.7827667,290.4616
79026.9375,349.0230333,289.6830667
79026.9583333333,346.4861333,288.3780333
79026.9791666667,343.0085667,285.7161333
79027,341.4604667,284.5019333
79027.0208333333,340.9489333,283.5837667
79027.0416666667,338.6242667,288.6745
79027.0625,337.3626,286.8130333
79027.0833333333,339.0561,302.4500333
79027.1041666667,339.7745667,309.0941333
79027.125,335.8508,301.8197667
79027.1458333333,343.7069333,318.5834
79027.1666666667,353.4318,329.4838667
79027.1875,348.2365333,323.3919
79027.2083333333,345.9688333,328.0593333
79027.2291666667,354.3983,339.8686
79027.25,351.3671,327.9224667
79027.2708333333,355.0046333,334.6655667
79027.2916666667,355.4052333,322.4018
79027.3125,357.1863667,311.7192333
79027.3333333333,366.0565,298.9886
79027.3541666667,375.0983667,310.6274
79027.375,377.7741667,346.2703
79027.3958333333,386.7726667,314.7328333
79027.4166666667,391.461,346.2613333
79027.4375,398.7298,325.5073333
79027.4583333333,405.215,315.1953333
79027.4791666667,408.32,322.6202
79027.5,409.9772667,338.7801
79027.5208333333,413.9826333,359.3831333
79027.5416666667,413.5885667,358.9319667
79027.5625,410.4052,346.0817667
79027.5833333333,412.99,353.0015667
79027.6041666667,410.0431333,371.7724667
79027.625,402.9908333,385.5856667
79027.6458333333,398.1454,379.1250667
79027.6666666667,396.1397667,356.4358667
79027.6875,392.9268333,352.5758667
79027.7083333333,386.4443667,320.0313333
79027.7291666667,380.0673,311.0285667
79027.75,371.9107333,317.3869
79027.7708333333,371.8939,337.4822
79027.7916666667,373.9455333,308.3281667
79027.8125,370.7140667,298.0332667
79027.8333333333,365.1518,296.1596
79027.8541666667,356.9127667,294.4981667
79027.875,352.0813333,291.7664333
79027.8958333333,350.4530333,291.5483333
79027.9166666667,349.5577,296.9801
79027.9375,347.4436,287.2599667
79027.9583333333,346.0458,284.9170333
79027.9791666667,345.7511333,285.8399667
79028,343.6294667,283.5188
79028.0208333333,342.3929,281.9338667
79028.0416666667,343.0458333,286.0921
79028.0625,345.2938333,305.5158667
79028.0833333333,346.2327333,302.7102
79028.1041666667,341.9692333,282.5967
79028.125,334.9684,278.9980667
79028.1458333333,337.6759333,288.3954333
79028.1666666667,337.4407333,284.2595333
79028.1875,333.0905,281.7380667
79028.2083333333,332.9186667,291.6621333
79028.2291666667,333.3173333,295.349
79028.25,335.7334667,300.9825333
79028.2708333333,333.3964333,292.6055
79028.2916666667,330.4443667,288.5076333
79028.3125,334.5126667,300.3916667
79028.3333333333,343.587,297.8686
79028.3541666667,355.4795333,290.2435667
79028.375,368.2195667,285.1665333
79028.3958333333,384.4622333,291.4741
79028.4166666667,398.7616333,300.1087
79028.4375,401.6704333,323.9711
79028.4583333333,401.4248,334.8541667
79028.4791666667,405.5915,345.0917
79028.5,394.5234,340.0810333
79028.5208333333,395.1065,330.3283667
79028.5416666667,403.8698333,352.2032
79028.5625,413.1951667,350.2956667
79028.5833333333,404.5568667,332.5746667
79028.6041666667,411.6755333,314.3603333
79028.625,407.9799,310.0054333
79028.6458333333,401.9865333,310.0874
79028.6666666667,398.3081333,311.8500333
79028.6875,388.8936,305.9799
79028.7083333333,378.8108,303.5926
79028.7291666667,364.4527333,299.0136667
79028.75,357.6346667,296.6128667
79028.7708333333,356.5324138,295.9952759
79028.7916666667,354.6374667,295.3217667
79028.8125,353.8956333,294.2332667
79028.8333333333,351.1402333,293.9342333
79028.8541666667,349.3018333,290.2247333
79028.875,346.0491,284.9736
79028.8958333333,345.4112667,286.0178667
79028.9166666667,346.2076,288.4470667
79028.9375,342.5365667,284.926
79028.9583333333,344.1955667,284.1362667
79028.9791666667,341.2058,282.0576333
79029,339.5509333,282.1642667
79029.0208333333,336.0914,282.2306333
79029.0416666667,338.0915333,284.2262667
79029.0625,340.3019,285.3309667
79029.0833333333,337.5001333,288.0251
79029.1041666667,336.6904483,284.2626207
79029.125,336.267,282.7810667
79029.1458333333,334.3239333,281.1475667
79029.1666666667,329.9299,280.7478
79029.1875,334.2126,297.3907333
79029.2083333333,336.3523667,297.4709333
79029.2291666667,336.5836333,298.0091667
79029.25,338.1207,297.7066333
79029.2708333333,346.3107667,303.4478
79029.2916666667,342.4218333,298.0039
79029.3125,342.4014667,321.2726667
79029.3333333333,345.9855,290.3730333
79029.3541666667,360.4209333,298.8155
79029.375,380.1789667,304.8647667
79029.3958333333,391.8117333,309.7921667
79029.4166666667,398.2732667,315.8733667
79029.4375,402.0781333,341.4878333
79029.4583333333,403.0635667,367.8783
79029.4791666667,397.7086,380.3557
79029.5,407.1404,345.1945
79029.5208333333,418.2480667,339.1318333
79029.5416666667,406.7138667,377.9784
79029.5625,419.6764,349.9764333
79029.5833333333,402.6900333,335.3581
79029.6041666667,408.4196667,344.1735333
79029.625,401.3242667,367.0068
79029.6458333333,402.9031,354.8992333
79029.6666666667,401.5780333,322.7807333
79029.6875,397.1449,321.592
79029.7083333333,387.7627,320.7827
79029.7291666667,378.7776333,329.7628333
79029.75,375.3506667,328.6119667
79029.7708333333,368.963,327.4985
79029.7916666667,368.5832,318.2261
79029.8125,361.7094333,310.4177667
79029.8333333333,360.1723333,319.9192667
79029.8541666667,367.0954,348.0993667
79029.875,373.3829333,366.9930667
79029.8958333333,378.5941333,369.8149667
79029.9166666667,379.0855667,368.5151
79029.9375,375.0547333,352.4264667
79029.9583333333,369.0014667,333.3349667
79029.9791666667,364.0217333,315.7648
79030,357.8532667,310.8919
79030.0208333333,359.8995333,317.7793333
79030.0416666667,358.5045333,316.3185667
79030.0625,357.7701,318.9765
79030.0833333333,359.3298333,348.3831333
79030.1041666667,363.1356333,357.9702667
79030.125,364.9852667,364.3178
79030.1458333333,368.5218333,366.8531667
79030.1666666667,365.1303,338.602
79030.1875,365.3693,358.7503
79030.2083333333,373.3275333,370.7853333
79030.2291666667,373.6569333,350.9505333
79030.25,366.5474,341.3953333
79030.2708333333,369.1792,357.2199
79030.2916666667,362.5513667,356.4159667
79030.3125,360.3051667,346.5168333
79030.3333333333,362.2141333,348.9285667
79030.3541666667,369.2058966,364.9145517
79030.375,377.3548,373.6800667
79030.3958333333,389.0210333,376.2447667
79030.4166666667,397.2584,377.9991
79030.4375,406.687,372.7124333
79030.4583333333,410.3357333,386.4071
79030.4791666667,405.9759,385.0154
79030.5,415.6790667,388.0515333
79030.5208333333,410.8469,386.3447333
79030.5416666667,417.5796,382.8648333
79030.5625,414.5854,355.9723333
79030.5833333333,409.2571,353.7641333
79030.6041666667,411.0853667,364.5487667
79030.625,409.4005333,343.3594333
79030.6458333333,413.2816,348.3323667
79030.6666666667,407.7006667,356.9823333
79030.6875,400.1403333,355.7648
79030.7083333333,394.5694333,349.1501667
79030.7291666667,384.0429,336.4691667
79030.75,382.2165667,355.9245333
79030.7708333333,382.5212333,363.7167
79030.7916666667,377.0083667,339.7700667
79030.8125,375.8070333,345.5502333
79030.8333333333,370.4258,330.0458333
79030.8541666667,372.1661333,331.0714667
79030.875,370.5483667,333.5476667
79030.8958333333,371.6846,335.3183667
79030.9166666667,369.1270667,336.3703
79030.9375,371.4612667,338.7004667
79030.9583333333,375.2239,340.2156
79030.9791666667,375.8627667,340.1702333
79031,370.8421333,337.5167333
79031.0208333333,369.7881333,339.8135333
79031.0416666667,372.7331333,356.5778
79031.0625,376.0377333,361.4721667
79031.0833333333,371.4181667,347.5324333
79031.1041666667,370.6974667,343.9482
79031.125,369.5686,342.6611667
79031.1458333333,368.1396667,342.9423333
79031.1666666667,367.2359667,343.0019667
79031.1875,365.6912,342.2818667
79031.2083333333,366.7216,343.6189333
79031.2291666667,366.3319667,342.6458
79031.25,365.6815667,341.6413667
79031.2708333333,365.3663333,340.5320333
79031.2916666667,364.2425,339.6871667
79031.3125,364.7490667,340.0490667
79031.3333333333,368.4556333,341.9569
79031.3541666667,373.0933,345.4767333
79031.375,378.2283333,349.3848
79031.3958333333,382.1749667,348.7489
79031.4166666667,388.2819333,349.7209667
79031.4375,394.5453333,349.7036333
79031.4583333333,395.5706,354.1442
79031.4791666667,398.2690667,357.5984333
79031.5,397.8655667,359.4994667
79031.5208333333,398.0245333,361.1872
79031.5416666667,399.0210667,362.5642333
79031.5625,400.2313333,362.8541333
79031.5833333333,399.396,361.9032
79031.6041666667,399.7028966,363.8657241
79031.625,396.3277333,363.6462667
79031.6458333333,395.3896667,363.3386333
79031.6666666667,393.0717667,363.6734667
79031.6875,391.2735862,363.646069
79031.7083333333,387.9181667,363.5611667
79031.7291666667,384.7039667,363.2809333
79031.75,382.3474,364.2267667
79031.7708333333,382.4924667,363.6841333
79031.7916666667,380.2812667,357.2436333
79031.8125,-9999,-9999
79031.8333333333,-9999,-9999
79031.8541666667,-9999,-9999
79031.875,-9999,-9999
79031.8958333333,-9999,-9999
79031.9166666667,-9999,-9999
79031.9375,-9999,-9999
79031.9583333333,-9999,-9999
79031.9791666667,-9999,-9999
79032,-9999,-9999
79032.0208333333,-9999,-9999
79032.0416666667,-9999,-9999
79032.0625,-9999,-9999
79032.0833333333,-9999,-9999
79032.1041666667,-9999,-9999
79032.125,-9999,-9999
79032.1458333333,-9999,-9999
79032.1666666667,-9999,-9999
79032.1875,-9999,-9999
79032.2083333333,-9999,-9999
79032.2291666667,-9999,-9999
79032.25,-9999,-9999
79032.2708333333,-9999,-9999
79032.2916666667,-9999,-9999
79032.3125,-9999,-9999
79032.3333333333,-9999,-9999
79032.3541666667,-9999,-9999
79032.375,-9999,-9999
79032.3958333333,-9999,-9999
79032.4166666667,-9999,-9999
79032.4375,-9999,-9999
79032.4583333333,-9999,-9999
79032.4791666667,407.5717391,356.7027826
79032.5,414.4302333,328.7029667
79032.5208333333,415.0433,333.3469333
79032.5416666667,-9999,-9999
79032.5625,416.0633333,335.6537
79032.5833333333,415.8382667,349.8291
79032.6041666667,415.7111,344.1837
79032.625,407.7301333,331.9102333
79032.6458333333,405.2848,326.9561
79032.6666666667,401.7524667,323.7441333
79032.6875,393.7299333,321.0051667
79032.7083333333,389.8553667,322.0123
79032.7291666667,385.0489667,316.4305
79032.75,383.5647,331.2830333
79032.7708333333,381.0265667,326.1107667
79032.7916666667,382.0549,334.3033333
79032.8125,375.5854333,313.6660667
79032.8333333333,374.4178667,313.3067333
79032.8541666667,372.5797,308.7639
79032.875,374.5011379,317.1602414
79032.8958333333,378.5725,329.79
79032.9166666667,379.2597333,325.2883
79032.9375,379.8965667,329.7595
79032.9583333333,380.9165667,335.6453667
79032.9791666667,381.0561,324.9652
79033,380.7680333,328.5304
79033.0208333333,383.5967,358.7825333
79033.0416666667,-9999,-9999
79033.0625,-9999,-9999
79033.0833333333,-9999,-9999
79033.1041666667,-9999,-9999
79033.125,-9999,-9999
79033.1458333333,-9999,-9999
79033.1666666667,-9999,-9999
79033.1875,-9999,-9999
79033.2083333333,-9999,-9999
79033.2291666667,-9999,-9999
79033.25,-9999,-9999
79033.2708333333,-9999,-9999
79033.2916666667,-9999,-9999
79033.3125,-9999,-9999
79033.3333333333,-9999,-9999
79033.3541666667,-9999,-9999
79033.375,-9999,-9999
79033.3958333333,-9999,-9999
79033.4166666667,-9999,-9999
79033.4375,-9999,-9999
79033.4583333333,-9999,-9999
79033.4791666667,-9999,-9999
79033.5,-9999,-9999
79033.5208333333,-9999,-9999
79033.5416666667,-9999,-9999
79033.5625,-9999,-9999
79033.5833333333,-9999,-9999
79033.6041666667,-9999,-9999
79033.625,362.5802333,334.5474
79033.6458333333,361.0626667,318.3043667
79033.6666666667,358.3700667,319.2519333
79033.6875,358.261931,342.5923103
79033.7083333333,354.1564,331.9034333
79033.7291666667,353.5090333,332.1143333
79033.75,353.5703667,326.6487333
79033.7708333333,349.9485667,304.0189
79033.7916666667,348.5639333,291.5342667
79033.8125,346.5645,275.8599667
79033.8333333333,344.6806333,284.4297
79033.8541666667,-9999,-9999
79033.875,-9999,-9999
79033.8958333333,-9999,-9999
79033.9166666667,-9999,-9999
79033.9375,-9999,-9999
79033.9583333333,-9999,-9999
79033.9791666667,-9999,-9999
79034,-9999,-9999
79034.0208333333,-9999,-9999
79034.0416666667,-9999,-9999
79034.0625,-9999,-9999
79034.0833333333,-9999,-9999
79034.1041666667,-9999,-9999
79034.125,-9999,-9999
79034.1458333333,-9999,-9999
79034.1666666667,-9999,-9999
79034.1875,-9999,-9999
79034.2083333333,-9999,-9999
79034.2291666667,-9999,-9999
79034.25,-9999,-9999
79034.2708333333,-9999,-9999
79034.2916666667,-9999,-9999
79034.3125,-9999,-9999
79034.3333333333,-9999,-9999
79034.3541666667,-9999,-9999
79034.375,-9999,-9999
79034.3958333333,-9999,-9999
79034.4166666667,-9999,-9999
79034.4375,-9999,-9999
79034.4583333333,-9999,-9999
79034.4791666667,395.4834333,320.8615
79034.5,393.2319667,337.9718333
79034.5208333333,393.7619333,335.2644
79034.5416666667,393.5373667,359.8052
79034.5625,394.3810667,366.4671333
79034.5833333333,392.39,362.439
79034.6041666667,390.1299,347.0911333
79034.625,392.7876667,332.7026667
79034.6458333333,389.9853,369.1813
79034.6666666667,388.1298667,365.3105
79034.6875,385.426,371.2552
79034.7083333333,379.9493,355.2650667
79034.7291666667,378.2912,365.4255
79034.75,377.1604333,370.7390333
79034.7708333333,375.2882667,370.7703333
79034.7916666667,374.9211,368.5673333
79034.8125,374.942,364.4159667
79034.8333333333,374.8132667,361.1273333
79034.8541666667,373.4745333,357.1714333
79034.875,375.0977,366.2612667
79034.8958333333,375.6037667,371.1583333
79034.9166666667,375.2697,369.6963667
79034.9375,375.2141,370.3954333
79034.9583333333,374.0664667,364.6382667
79034.9791666667,374.6888667,369.0103
79035,375.1908667,371.464
79035.0208333333,-9999,-9999
79035.0416666667,-9999,-9999
79035.0625,-9999,-9999
79035.0833333333,-9999,-9999
79035.1041666667,-9999,-9999
79035.125,-9999,-9999
79035.1458333333,-9999,-9999
79035.1666666667,-9999,-9999
79035.1875,-9999,-9999
79035.2083333333,-9999,-9999
79035.2291666667,-9999,-9999
79035.25,-9999,-9999
79035.2708333333,-9999,-9999
79035.2916666667,-9999,-9999
79035.3125,-9999,-9999
79035.3333333333,-9999,-9999
79035.3541666667,-9999,-9999
79035.375,-9999,-9999
79035.3958333333,-9999,-9999
79035.4166666667,-9999,-9999
79035.4375,-9999,-9999
79035.4583333333,391.4670333,304.5092667
79035.4791666667,396.3709667,305.2962
79035.5,396.3764667,307.5097
79035.5208333333,397.0585,309.7473
79035.5416666667,396.4732,309.2599667
79035.5625,399.2654,313.6683667
79035.5833333333,398.4047333,312.4548667
79035.6041666667,397.7899333,308.9872667
79035.625,396.0475,308.3741667
79035.6458333333,392.8956667,308.2260333
79035.6666666667,388.5331333,310.7446
79035.6875,385.8301667,311.2057
79035.7083333333,384.1482333,352.8776333
79035.7291666667,380.8943667,339.448
79035.75,381.3252,357.9206
79035.7708333333,381.0404667,356.4852333
79035.7916666667,381.1561667,358.5764333
79035.8125,380.4661,359.2407333
79035.8333333333,379.1562667,348.1864667
79035.8541666667,378.3800345,341.8313103
79035.875,374.8885667,319.2192
79035.8958333333,377.0565,347.3245667
79035.9166666667,377.5349,349.3749
79035.9375,373.0633103,312.2034828
79035.9583333333,377.5695333,352.3642333
79035.9791666667,379.0840333,364.1931333
79036,376.0114667,357.7550667
79036.0208333333,375.772,360.2272759
79036.0416666667,375.1628,369.2775667
79036.0625,-9999,-9999
79036.0833333333,-9999,-9999
79036.1041666667,-9999,-9999
79036.125,-9999,-9999
79036.1458333333,-9999,-9999
79036.1666666667,-9999,-9999
79036.1875,-9999,-9999
79036.2083333333,-9999,-9999
79036.2291666667,-9999,-9999
79036.25,-9999,-9999
79036.2708333333,-9999,-9999
79036.2916666667,-9999,-9999
79036.3125,-9999,-9999
79036.3333333333,-9999,-9999
79036.3541666667,-9999,-9999
79036.375,-9999,-9999
79036.3958333333,-9999,-9999
79036.4166666667,-9999,-9999
79036.4375,-9999,-9999
79036.4583333333,-9999,-9999
79036.4791666667,-9999,-9999
79036.5,-9999,-9999
79036.5208333333,-9999,-9999
79036.5416666667,398.2965667,340.7233
79036.5625,391.7345333,328.5213333
79036.5833333333,392.0094667,315.9174
79036.6041666667,388.9563667,347.0975667
79036.625,390.4721034,330.4497241
79036.6458333333,388.8080667,347.9898667
79036.6666666667,382.023,358.4019333
79036.6875,376.2916,346.7687667
79036.7083333333,373.8364138,344.273069
79036.7291666667,370.6972667,342.3098333
79036.75,371.0000333,346.7458667
79036.7708333333,368.008,327.2454
79036.7916666667,365.478069,325.2480345
79036.8125,363.5054667,338.6543667
79036.8333333333,366.2203333,347.8758333
79036.8541666667,364.3896552,338.7941724
79036.875,361.4252,333.3170667
79036.8958333333,367.3077,357.4644
79036.9166666667,364.0701667,343.1113333
79036.9375,357.4114483,304.1874483
79036.9583333333,-9999,-9999
79036.9791666667,-9999,-9999
79037,-9999,-9999
79037.0208333333,-9999,-9999
79037.0416666667,-9999,-9999
79037.0625,-9999,-9999
79037.0833333333,-9999,-9999
79037.1041666667,-9999,-9999
79037.125,-9999,-9999
79037.1458333333,-9999,-9999
79037.1666666667,-9999,-9999
79037.1875,-9999,-9999
79037.2083333333,-9999,-9999
79037.2291666667,-9999,-9999
79037.25,-9999,-9999
79037.2708333333,-9999,-9999
79037.2916666667,-9999,-9999
79037.3125,-9999,-9999
79037.3333333333,-9999,-9999
79037.3541666667,-9999,-9999
79037.375,-9999,-9999
79037.3958333333,-9999,-9999
79037.4166666667,-9999,-9999
79037.4375,-9999,-9999
79037.4583333333,-9999,-9999
79037.4791666667,-9999,-9999
79037.5,-9999,-9999
79037.5208333333,399.3805,327.8473
79037.5416666667,388.9387333,356.6027
79037.5625,384.6034,365.7389
79037.5833333333,387.3766207,351.2895862
79037.6041666667,396.0468,306.3105333
79037.625,396.4857333,329.1941333
79037.6458333333,386.8631,314.3126
79037.6666666667,383.2278966,302.1272414
79037.6875,380.5596,327.9082
79037.7083333333,377.2453667,316.6645333
79037.7291666667,364.1152667,296.3769667
79037.75,354.6316207,293.764
79037.7708333333,349.3166333,291.5517
79037.7916666667,349.5183667,294.5657333
79037.8125,350.222,294.3611333
79037.8333333333,349.3922414,290.3568276
79037.8541666667,348.8209333,291.2206667
79037.875,349.1011333,292.4495333
79037.8958333333,348.9249333,290.4364667
79037.9166666667,350.4799333,293.1363
79037.9375,349.7705333,296.2741333
79037.9583333333,353.0092,298.2484
79037.9791666667,-9999,-9999
79038,-9999,-9999
79038.0208333333,-9999,-9999
79038.0416666667,-9999,-9999
79038.0625,-9999,-9999
79038.0833333333,-9999,-9999
79038.1041666667,-9999,-9999
79038.125,-9999,-9999
79038.1458333333,-9999,-9999
79038.1666666667,-9999,-9999
79038.1875,-9999,-9999
79038.2083333333,-9999,-9999
79038.2291666667,-9999,-9999
79038.25,-9999,-9999
79038.2708333333,-9999,-9999
79038.2916666667,-9999,-9999
79038.3125,-9999,-9999
79038.3333333333,-9999,-9999
79038.3541666667,-9999,-9999
79038.375,-9999,-9999
79038.3958333333,-9999,-9999
79038.4166666667,-9999,-9999
79038.4375,-9999,-9999
79038.4583333333,-9999,-9999
79038.4791666667,-9999,-9999
79038.5,393.7274333,335.4568333
79038.5208333333,392.1277,350.4844
79038.5416666667,394.2635,326.8534
79038.5625,396.605,324.9627586
79038.5833333333,397.5753667,325.2444333
79038.6041666667,393.7262667,330.4724667
79038.625,391.5208667,327.8201667
79038.6458333333,388.6605172,329.2193793
79038.6666666667,385.6875,312.9856
79038.6875,378.2177,304.524
79038.7083333333,370.6109667,301.4525
79038.7291666667,362.5036552,296.1644828
79038.75,356.9170333,294.9825667
79038.7708333333,351.5222,291.7423667
79038.7916666667,352.5399,287.3371667
79038.8125,349.0333333,286.0559333
79038.8333333333,344.9476,283.6199
79038.8541666667,341.2811667,279.7823333
79038.875,335.0735667,274.3238
79038.8958333333,337.0371667,275.5726
79038.9166666667,336.0660667,275.3282
79038.9375,333.2809333,274.7682333
79038.9583333333,333.1673333,274.1278
79038.9791666667,333.3824333,273.6447
79039,332.1074667,270.4309333
79039.0208333333,330.8610333,270.4307333
79039.0416666667,328.9447667,269.1736667
79039.0625,329.5562333,270.0166333
79039.0833333333,-9999,-9999
79039.1041666667,-9999,-9999
79039.125,-9999,-9999
79039.1458333333,-9999,-9999
79039.1666666667,-9999,-9999
79039.1875,-9999,-9999
79039.2083333333,-9999,-9999
79039.2291666667,-9999,-9999
79039.25,-9999,-9999
79039.2708333333,-9999,-9999
79039.2916666667,-9999,-9999
79039.3125,-9999,-9999
79039.3333333333,-9999,-9999
79039.3541666667,-9999,-9999
79039.375,-9999,-9999
79039.3958333333,-9999,-9999
79039.4166666667,-9999,-9999
79039.4375,-9999,-9999
79039.4583333333,-9999,-9999
79039.4791666667,-9999,-9999
79039.5,-9999,-9999
79039.5208333333,-9999,-9999
79039.5416666667,-9999,-9999
79039.5625,400.8693,311.0875333
79039.5833333333,391.8660667,316.2996333
79039.6041666667,401.4161,325.0126
79039.625,397.0933448,300.3153793
79039.6458333333,386.9984333,299.4020333
79039.6666666667,386.2628,299.9964
79039.6875,381.8450667,298.0557
79039.7083333333,373.8483103,293.963069
79039.7291666667,360.2585,290.3681333
79039.75,351.2796,288.7524
79039.7708333333,347.4905333,288.4205667
79039.7916666667,346.0361724,288.7646897
79039.8125,349.4427667,305.7251
79039.8333333333,357.8258333,345.261
79039.8541666667,361.5250667,344.876
79039.875,365.7047,350.5854333
79039.8958333333,358.7703333,301.0065333
79039.9166666667,357.8509333,308.9275667
79039.9375,362.9933,351.7726667
79039.9583333333,364.8289,349.4360333
79039.9791666667,367.4979333,358.7731333
79040,364.08,320.2368
79040.0208333333,358.2659,290.6132667
79040.0416666667,353.8316667,287.5169333
79040.0625,353.0623333,288.771
79040.0833333333,356.7004,291.4299
79040.1041666667,356.7065667,294.4956
79040.125,359.3649,317.1488333
79040.1458333333,364.6033,352.1168667
79040.1666666667,365.3023333,355.303
79040.1875,364.4069,352.6946333
79040.2083333333,367.2247667,363.9828333
79040.2291666667,366.5575333,363.0873
79040.25,362.9162333,331.9984667
79040.2708333333,355.1983333,322.5300333
79040.2916666667,354.4504667,328.0429
79040.3125,356.5411,335.7168333
79040.3333333333,360.5318667,324.3223
79040.3541666667,371.1830333,323.3603667
79040.375,381.6775517,331.4236552
79040.3958333333,388.4768333,324.8285333
79040.4166666667,394.4236333,326.3403667
79040.4375,390.9919333,357.2852333
79040.4583333333,392.4188333,331.9592667
79040.4791666667,404.9003333,330.7802667
79040.5,394.6683333,373.7302
79040.5208333333,394.6996333,359.6397
79040.5416666667,404.8803667,348.3897333
79040.5625,392.7697333,348.7611
79040.5833333333,400.6269333,311.7180667
79040.6041666667,396.3984,339.0461333
79040.625,385.5404483,361.8401724
79040.6458333333,388.7910333,332.3532667
79040.6666666667,378.7095,365.7136
79040.6875,382.9078667,346.3723
79040.7083333333,378.3272759,318.009931
79040.7291666667,369.8494333,306.8892333
79040.75,366.7864333,314.7859667
79040.7708333333,368.0417667,333.6063
79040.7916666667,367.8160345,321.0819655
79040.8125,362.3269667,312.4722667
79040.8333333333,365.5063667,339.9643667
79040.8541666667,364.4274667,320.8947667
79040.875,357.8126552,293.3232069
79040.8958333333,355.8061333,291.2117333
79040.9166666667,354.2741,289.7603667
79040.9375,353.9937,299.3769333
79040.9583333333,356.4329667,312.2094667
79040.9791666667,348.6797667,287.2806333
79041,345.3636333,283.6563667
79041.0208333333,340.3392667,281.993
79041.0416666667,338.4096333,288.9231
79041.0625,341.3325667,294.8618333
79041.0833333333,345.6122,305.0173667
79041.1041666667,342.2135667,284.7569
79041.125,337.6972667,279.8894667
79041.1458333333,334.2518,275.9316
79041.1666666667,336.5954667,289.7719333
79041.1875,339.3818333,314.6413667
79041.2083333333,351.5181333,349.2109
79041.2291666667,350.9614,346.1973
79041.25,347.0507333,335.5192667
79041.2708333333,342.1036,327.2206667
79041.2916666667,337.3538667,321.3342
79041.3125,335.2924,315.4746
79041.3333333333,340.8481667,318.0453667
79041.3541666667,348.7697667,331.5882333
79041.375,358.5055333,330.5524333
79041.3958333333,368.6824667,317.5541667
79041.4166666667,374.1038667,298.2891667
79041.4375,376.5133,301.8262667
79041.4583333333,377.4036207,304.9752759
79041.4791666667,382.6597667,342.6878333
79041.5,396.8729333,311.2303333
79041.5208333333,394.5844333,328.1816
79041.5416666667,400.0336897,337.2919655
79041.5625,395.3409667,313.3891333
79041.5833333333,402.1297667,329.9226667
79041.6041666667,385.1739,360.3072333
79041.625,381.4740667,338.3479
79041.6458333333,383.5097333,312.7558333
79041.6666666667,382.6439333,322.9844333
79041.6875,368.0877,294.3800667
79041.7083333333,360.7079,283.8481
79041.7291666667,350.8748333,282.5783
79041.75,345.0052,281.4299667
79041.7708333333,341.0993667,277.6072
79041.7916666667,340.5658667,276.7052
79041.8125,338.1827333,275.5460333
79041.8333333333,338.5633333,282.0013667
79041.8541666667,338.3459667,279.5777667
79041.875,337.0736667,276.9494333
79041.8958333333,340.3852,292.9364667
79041.9166666667,345.3343,327.5853
79041.9375,347.3805,327.6003667
79041.9583333333,348.0294667,321.4493667
79041.9791666667,345.3036667,302.3175333
79042,346.3183667,314.7522333
79042.0208333333,347.7307667,327.5162667
79042.0416666667,350.5401,330.8927667
79042.0625,352.8385333,336.4748333
79042.0833333333,353.824,337.5781
79042.1041666667,352.7028333,332.7573333
79042.125,351.9790333,327.1991
79042.1458333333,345.9638333,304.7212667
79042.1666666667,343.8259,300.1462333
79042.1875,341.0214333,298.8151667
79042.2083333333,338.1635,281.9328
79042.2291666667,335.2028333,271.9407
79042.25,331.8208333,272.0015333
79042.2708333333,331.1045333,272.0487667
79042.2916666667,333.0173333,274.6318333
79042.3125,330.4785667,269.2123333
79042.3333333333,337.4476333,271.4865
79042.3541666667,351.9144667,273.3283333
79042.375,361.6029333,275.5341
79042.3958333333,367.3220333,277.1361333
79042.4166666667,373.8552667,280.1723667
79042.4375,378.0690333,282.1421
79042.4583333333,383.4305862,284.3876552
79042.4791666667,388.3442,286.3506
79042.5,391.5357667,287.1041667
79042.5208333333,396.4870333,301.7716667
79042.5416666667,397.6921034,298.7253793
79042.5625,397.9165333,295.4135
79042.5833333333,396.802,293.5266
79042.6041666667,395.2488333,291.1528667
79042.625,388.046,290.8842069
79042.6458333333,379.8386,292.0548333
