time_x,LW_u,LW_d
79292.1041666667,406.687,401.3534
79292.125,404.6333,395.2605
79292.1458333333,403.2158,392.5138
79292.1666666667,402.4336,394.0166
79292.1875,402.0229,390.4156
79292.2083333333,402.1235,390.1238
79292.2291666667,402.6227,394.3374
79292.25,402.92,395.1253
79292.2708333333,403.3177,398.0259
79292.2916666667,403.2446,395.9375
79292.3125,403.4984,399.2648
79292.3333333333,404.6079,395.2847
79292.3541666667,405.7849,397.5953
79292.375,407.3862,399.1114
79292.3958333333,408.5301,398.1497
79292.4166666667,410.0293,397.6007
79292.4375,409.1319,402.8466
79292.4583333333,408.1844,401.2462
79292.4791666667,411.0685,398.8847
79292.5,416.2041,401.1935
79292.5208333333,421.0997,403.9801
79292.5416666667,423.4791,406.4799
79292.5625,414.6452,402.778
79292.5833333333,408.9456,402.2273
79292.6041666667,408.8622,401.1688
79292.625,406.5816,397.4936
79292.6458333333,405.7612,395.6827
79292.6666666667,405.1567,394.8985
79292.6875,407.8588,398.5825
79292.7083333333,407.1438,401.6469
79292.7291666667,404.7747,399.4569
79292.75,404.7889,399.0766
79292.7708333333,402.8054,397.2427
79292.7916666667,400.9526,394.7967
79292.8125,400.2359,395.4097
79292.8333333333,400.3791,395.3139
79292.8541666667,400.3547,393.5549
79292.875,399.58,392.5568
79292.8958333333,400.0688,393.3085
79292.9166666667,399.7752,393.6642
79292.9375,398.4171,391.6439
79292.9583333333,398.4782,393.6467
79292.9791666667,399.2453,394.821
79293,399.1101,393.1288
79293.0208333333,399.568,396.271
79293.0416666667,400.0876,397.6827
79293.0625,399.7047,395.7286
79293.0833333333,399.5618,396.7707
79293.1041666667,400.0362,395.9927
79293.125,399.95,394.4958
79293.1458333333,398.5509,390.5858
79293.1666666667,397.7684,392.4735
79293.1875,397.6582,392.5969
79293.2083333333,397.7945,392.3387
79293.2291666667,396.8751,392.0374
79293.25,396.7346,392.955
79293.2708333333,396.3205,390.1619
79293.2916666667,395.6524,389.0643
79293.3125,395.5636,389.063
79293.3333333333,396.5826,394.9256
79293.3541666667,397.5581,394.6396
79293.375,397.1246,393.5971
79293.3958333333,399.1389,396.881
79293.4166666667,399.5681,396.806
79293.4375,401.1378,397.7495
79293.4583333333,402.1827,399.1866
79293.4791666667,402.3755,398.1476
79293.5,402.2185,398.5767
79293.5208333333,402.9198,400.5932
79293.5416666667,405.3344,401.1718
79293.5625,405.9151,402.2949
79293.5833333333,404.2431,399.0807
79293.6041666667,403.0746,390.8389
79293.625,404.3408,397.1841
79293.6458333333,406.7515,397.1665
79293.6666666667,407.1132,402.1972
79293.6875,408.5309,402.1037
79293.7083333333,408.7788,399.149
79293.7291666667,408.9529,401.9456
79293.75,408.0337,397.2285
79293.7708333333,408.1114,400.4611
79293.7916666667,406.368,395.0623
79293.8125,405.2331,395.2048
79293.8333333333,404.3127,399.5598
79293.8541666667,405.1144,399.6306
79293.875,404.67,394.5265
79293.8958333333,403.7603,389.6355
79293.9166666667,403.1569,396.9579
79293.9375,401.6182,391.6489
79293.9583333333,401.694,396.7151
79293.9791666667,402.2081,396.2359
