time_x,LW_u,LW_d
77896.1666666667,351.3953,314.3134
77896.1875,350.9461,316.8026
77896.2083333333,351.932,319.9547
77896.2291666667,353.0308,325.3929
77896.25,353.5472,322.4729
77896.2708333333,353.1737,320.4929
77896.2916666667,357.3773,320.8488
77896.3125,364.182,310.5246
77896.3333333333,378.6964,319.431
77896.3541666667,394.1227,331.0046
77896.375,412.0617,333.9143
77896.3958333333,431.9665,334.9621
77896.4166666667,440.0645,336.644
77896.4375,459.5738,338.5965
77896.4583333333,473.6601,336.4855
77896.4791666667,484.6757,342.6027
77896.5,492.0567,342.8887
77896.5208333333,497.3507,346.7068
77896.5416666667,502.081,349.6441
77896.5625,495.2927,352.2501
77896.5833333333,493.6583,354.6138
77896.6041666667,493.1126,355.0445
77896.625,491.3793,353.5293
77896.6458333333,478.9038,354.8729
77896.6666666667,467.3962,351.0616
77896.6875,458.3123,349.0081
77896.7083333333,446.6122,346.4945
77896.7291666667,429.2338,347.4816
77896.75,406.4968,347.0131
77896.7708333333,392.6307,342.0081
77896.7916666667,386.0234,338.192
77896.8125,382.5975,336.1444
77896.8333333333,378.8521,332.948
77896.8541666667,373.9383,330.4103
77896.875,370.9773,327.9759
77896.8958333333,370.7612,328.0729
77896.9166666667,367.676,326.0673
77896.9375,366.5651,326.1009
77896.9583333333,365.6948,325.8854
77896.9791666667,365.3336,323.4513
77897,362.0802,321.3711
77897.0208333333,360.9594,320.2509
77897.0416666667,360.5302,321.0982
77897.0625,360.9064,321.0073
77897.0833333333,359.1713,317.289
77897.1041666667,358.4194,314.1348
77897.125,354.4121,311.5695
77897.1458333333,352.5056,311.1338
77897.1666666667,352.1516,310.9859
77897.1875,352.26,309.9994
77897.2083333333,353.0526,310.2792
77897.2291666667,350.849,312.6268
77897.25,351.5837,311.0982
77897.2708333333,349.9028,308.6984
77897.2916666667,352.747,307.2998
77897.3125,363.2507,304.4519
77897.3333333333,379.7575,304.8158
77897.3541666667,397.9108,308.7364
77897.375,420.2657,318.4791
77897.3958333333,441.23,327.1015
77897.4166666667,458.0141,330.0563
77897.4375,473.5093,335.1813
77897.4583333333,484.3055,339.7973
77897.4791666667,489.5854,341.4942
77897.5,482.8035,351.9775
77897.5208333333,497.4366,345.1626
77897.5416666667,504.0744,365.6137
77897.5625,474.2234,362.4754
77897.5833333333,500.0347,363.6105
77897.6041666667,501.5455,371.136
77897.625,484.8839,355.1242
77897.6458333333,472.6032,351.8021
77897.6666666667,465.6765,350.3944
77897.6875,454.2445,349.0747
77897.7083333333,444.2237,350.5672
77897.7291666667,430.4301,345.252
77897.75,420.3145,341.2098
77897.7708333333,407.3454,337.6459
77897.7916666667,407.8072,334.6092
77897.8125,396.4437,331.9278
77897.8333333333,384.1295,330.1693
77897.8541666667,382.076,329.006
77897.875,377.8264,325.7378
77897.8958333333,375.8298,325.1363
77897.9166666667,379.9742,324.1412
77897.9375,381.3578,322.4682
77897.9583333333,377.6838,321.4495
77897.9791666667,373.5791,321.1778
77898,375.7523,321.9363
77898.0208333333,371.2824,322.7261
77898.0416666667,363.6816,321.8461
77898.0625,365.7776,323.3481
77898.0833333333,367.4961,318.58
77898.1041666667,363.2628,324.1279
77898.125,362.8854,331.8058
77898.1458333333,361.2065,326.0087
77898.1666666667,357.3815,319.0481
77898.1875,357.0646,318.7953
77898.2083333333,356.8495,321.34
77898.2291666667,359.3883,333.8752
77898.25,361.6755,342.7374
77898.2708333333,358.6221,333.8277
77898.2916666667,363.4278,345.7548
77898.3125,381.3223,361.9426
77898.3333333333,399.7222,358.9758
77898.3541666667,417.9095,371.0272
77898.375,427.9135,363.5461
77898.3958333333,434.7537,338.7424
77898.4166666667,457.7235,354.5365
77898.4375,455.8298,379.3351
77898.4583333333,474.7511,384.9073
77898.4791666667,476.7438,366.1368
77898.5,488.162,349.4455
77898.5208333333,492.7099,351.7099
77898.5416666667,493.4531,354.0357
77898.5625,496.0865,355.6121
77898.5833333333,496.2908,357.3328
77898.6041666667,494.1299,358.5752
77898.625,489.2476,356.2336
77898.6458333333,480.7221,356.7867
77898.6666666667,473.85,358.1653
77898.6875,462.3498,355.6249
77898.7083333333,440.4874,355.5556
77898.7291666667,436.9165,356.807
77898.75,412.3105,352.732
77898.7708333333,401.5242,356.8687
77898.7916666667,402.0139,370.4734
77898.8125,402.759,375.9781
77898.8333333333,396.2244,361.0512
77898.8541666667,391.6646,357.5912
77898.875,387.6211,345.1157
77898.8958333333,399.864,338.3099
77898.9166666667,402.766,336.766
77898.9375,403.0168,335.0262
77898.9583333333,401.4327,333.753
77898.9791666667,399.5394,331.8938
77899,398.2319,331.7372
77899.0208333333,393.6483,329.726
77899.0416666667,391.2875,332.6104
77899.0625,388.8904,332.6164
77899.0833333333,389.0163,328.8505
77899.1041666667,388.0899,334.2932
77899.125,390.6788,334.7835
77899.1458333333,394.1393,335.0538
77899.1666666667,395.049,336.7396
77899.1875,393.006,331.1114
77899.2083333333,392.3618,323.1311
77899.2291666667,390.7033,338.6921
77899.25,389.0517,348.3564
77899.2708333333,385.2465,337.7706
77899.2916666667,383.3405,330.3532
77899.3125,393.7182,329.8854
77899.3333333333,406.6904,342.1475
77899.3541666667,409.5542,353.632
77899.375,412.9517,368.6338
77899.3958333333,416.7196,371.1312
77899.4166666667,422.8731,374.6498
77899.4375,428.086,378.5185
77899.4583333333,434.6204,385.9016
77899.4791666667,433.7966,390.3763
77899.5,442.3717,391.9565
77899.5208333333,447.3219,392.9751
77899.5416666667,461.0211,389.3281
77899.5625,468.4785,393.9031
77899.5833333333,458.9126,401.2281
77899.6041666667,454.0226,403.4239
77899.625,452.2699,403.0199
77899.6458333333,450.5341,400.0046
77899.6666666667,450.4528,394.0602
77899.6875,446.2496,396.8016
77899.7083333333,438.8517,399.1403
77899.7291666667,432.7202,398.4393
77899.75,423.4587,399.4109
77899.7708333333,419.4077,400.1951
77899.7916666667,414.4615,396.9962
77899.8125,418.4379,390.4532
77899.8333333333,415.0835,392.8166
77899.8541666667,412.9948,393.4665
77899.875,410.2357,391.4861
77899.8958333333,403.5932,380.1125
77899.9166666667,402.4561,385.2461
77899.9375,401.5887,387.4911
77899.9583333333,399.8286,385.4698
77899.9791666667,398.6533,383.5318
77900,395.4042,377.1066
77900.0208333333,395.0972,378.4332
77900.0416666667,394.6732,379.3182
77900.0625,394.7255,381.0033
77900.0833333333,395.9457,382.8555
77900.1041666667,395.1126,381.8887
77900.125,394.1401,382.1617
77900.1458333333,392.4101,379.1222
77900.1666666667,391.5404,374.989
77900.1875,392.1758,378.2881
77900.2083333333,391.2549,377.5682
77900.2291666667,392.9411,374.146
77900.25,395.2274,381.6196
77900.2708333333,393.4738,377.1332
77900.2916666667,391.5883,365.7185
77900.3125,391.2223,354.2124
77900.3333333333,402.6565,369.3199
77900.3541666667,406.2306,373.0856
77900.375,417.1114,368.5521
77900.3958333333,426.343,370.2785
77900.4166666667,429.6285,372.582
77900.4375,433.9218,364.118
77900.4583333333,445.8452,353.0512
77900.4791666667,461.9788,359.0159
77900.5,471.3762,366.0281
77900.5208333333,465.6402,368.9726
77900.5416666667,467.5967,371.308
77900.5625,479.2769,353.6913
77900.5833333333,486.7676,345.3767
77900.6041666667,483.4571,345.8676
77900.625,480.8147,348.7933
77900.6458333333,479.6005,361.6116
77900.6666666667,467.0822,401.9978
77900.6875,453.3923,398.282
77900.7083333333,444.7786,400.2762
77900.7291666667,435.1943,400.075
77900.75,427.1461,401.1186
77900.7708333333,419.0119,395.1129
77900.7916666667,410.7553,385.6169
77900.8125,411.8367,390.231
77900.8333333333,413.2221,380.8009
77900.8541666667,412.9626,397.3646
77900.875,401.0815,391.9601
77900.8958333333,398.6098,372.5753
77900.9166666667,394.6042,359.1335
77900.9375,393.6974,372.5253
77900.9583333333,396.373,376.5352
77900.9791666667,396.4891,375.7707
77901,398.2593,376.1983
77901.0208333333,396.2444,373.1143
77901.0416666667,392.9166,349.6354
77901.0625,385.8777,319.7456
77901.0833333333,379.9841,314.9226
77901.1041666667,380.4414,310.5506
77901.125,377.5912,308.8676
77901.1458333333,374.8437,307.1714
77901.1666666667,373.3637,305.5357
77901.1875,361.7271,302.5178
77901.2083333333,357.33,300.8767
77901.2291666667,350.4769,296.9353
77901.25,355.8897,295.8158
77901.2708333333,359.8265,295.9018
77901.2916666667,362.1154,296.207
77901.3125,370.8991,299.2489
77901.3333333333,383.2003,305.5201
77901.3541666667,393.2118,308.8969
77901.375,400.6226,318.3789
77901.3958333333,411.8005,309.1538
77901.4166666667,428.1823,312.599
77901.4375,442.1525,315.3406
77901.4583333333,454.3206,320.8683
77901.4791666667,464.0311,342.3167
77901.5,471.8585,355.0728
77901.5208333333,446.873,364.5233
77901.5416666667,454.6487,363.1424
77901.5625,448.5696,327.0395
77901.5833333333,455.9077,321.2721
77901.6041666667,452.5733,329.2885
77901.625,447.8534,338.3838
77901.6458333333,425.4834,321.4459
77901.6666666667,424.3802,314.7316
77901.6875,419.0844,315.043
77901.7083333333,408.5812,311.3984
77901.7291666667,396.6363,307.6843
77901.75,385.976,301.0608
77901.7708333333,378.1395,297.0637
77901.7916666667,375.2209,295.3438
77901.8125,374.0664,293.8887
77901.8333333333,370.6036,293.52
77901.8541666667,368.6659,293.7499
77901.875,366.6677,293.1053
77901.8958333333,370.3446,294.2199
77901.9166666667,372.3756,303.6839
77901.9375,376.6759,329.1064
77901.9583333333,378.9509,343.6389
77901.9791666667,378.5646,334.6385
77902,375.9453,316.4499
77902.0208333333,376.5808,327.8253
77902.0416666667,371.5374,296.888
77902.0625,370.2072,293.6464
77902.0833333333,370.3042,293.0987
77902.1041666667,369.0639,293.6129
77902.125,368.8049,301.4008
77902.1458333333,366.4164,305.9297
77902.1666666667,358.8938,300.7444
77902.1875,366.5103,322.9088
77902.2083333333,367.2762,305.0091
77902.2291666667,364.8966,298.7676
77902.25,361.362,295.3126
77902.2708333333,354.3468,297.1539
77902.2916666667,355.2061,306.2419
77902.3125,369.6858,329.2146
77902.3333333333,385.5575,325.8093
77902.3541666667,397.8018,313.5917
77902.375,404.5126,303.0966
77902.3958333333,421.0818,299.5371
77902.4166666667,434.6642,302.3661
77902.4375,445.2115,305.4979
77902.4583333333,457.2775,309.4407
77902.4791666667,463.9639,314.4193
77902.5,476.0698,317.8824
77902.5208333333,473.7151,319.143
77902.5416666667,474.4592,325.4368
77902.5625,467.4454,328.7054
77902.5833333333,437.8532,327.2706
77902.6041666667,461.6134,329.9878
77902.625,468.9286,336.0643
77902.6458333333,463.7875,343.7159
77902.6666666667,447.0141,342.6451
77902.6875,411.6919,325.2279
77902.7083333333,407.4028,316.6321
77902.7291666667,394.7336,315.5672
77902.75,391.8954,311.8891
77902.7708333333,389.3485,308.5027
77902.7916666667,388.5116,305.9535
77902.8125,383.505,302.5299
77902.8333333333,379.3483,299.5826
77902.8541666667,376.5026,297.4695
77902.875,374.8127,296.8046
77902.8958333333,371.5622,295.8888
77902.9166666667,369.4398,295.3242
77902.9375,368.109,295.1782
77902.9583333333,366.8969,295.1807
77902.9791666667,364.9491,293.9565
77903,360.9771,292.6586
77903.0208333333,357.5843,292.2825
77903.0416666667,345.7529,290.3511
77903.0625,347.4596,290.9683
77903.0833333333,345.8304,292.6082
77903.1041666667,345.0281,297.2021
77903.125,347.0341,308.7245
77903.1458333333,338.701,291.0165
77903.1666666667,338.4594,298.4802
77903.1875,347.7275,323.9048
77903.2083333333,342.2833,300.9745
77903.2291666667,341.7202,303.0197
77903.25,339.0626,297.7019
77903.2708333333,336.7002,296.4028
77903.2916666667,340.5586,305.137
77903.3125,349.4522,297.24
77903.3333333333,366.0272,302.8072
77903.3541666667,381.8476,307.1565
77903.375,397.571,306.1462
77903.3958333333,417.3441,313.6658
77903.4166666667,429.1984,320.2983
77903.4375,449.2043,319.5117
77903.4583333333,453.7044,333.722
77903.4791666667,462.7678,335.7592
77903.5,469.5168,328.2892
77903.5208333333,477.0702,332.278
77903.5416666667,474.1683,338.9557
77903.5625,467.161,345.6401
77903.5833333333,448.8315,354.7308
77903.6041666667,453.4336,353.3335
77903.625,439.8729,352.5859
77903.6458333333,449.177,354.1869
77903.6666666667,433.7521,338.1565
77903.6875,422.0396,339.7733
77903.7083333333,418.4938,343.6876
77903.7291666667,406.9785,329.8974
77903.75,397.9155,326.2372
77903.7708333333,393.9994,337.4217
77903.7916666667,390.4791,321.0969
77903.8125,384.7743,315.1983
77903.8333333333,383.0404,320.8042
77903.8541666667,381.5178,326.5457
77903.875,379.5504,321.554
77903.8958333333,377.8506,319.9209
77903.9166666667,374.5596,310.4977
77903.9375,372.0155,305.1789
77903.9583333333,370.0259,299.8846
77903.9791666667,367.0435,298.2176
77904,367.963,297.6632
77904.0208333333,367.9382,296.5481
77904.0416666667,366.8021,295.1078
77904.0625,365.118,293.7512
77904.0833333333,364.2428,291.7208
77904.1041666667,364.4555,291.1626
77904.125,363.9873,290.5919
77904.1458333333,365.3864,290.3928
77904.1666666667,364.2668,289.5949
77904.1875,365.1443,289.4519
77904.2083333333,366.0757,289.5794
77904.2291666667,365.44,289.4985
77904.25,363.8203,288.9339
77904.2708333333,361.8122,288.4133
77904.2916666667,363.6942,288.2963
77904.3125,367.8852,287.6629
77904.3333333333,374.8758,286.9266
77904.3541666667,382.7476,284.9496
77904.375,392.0256,284.9803
77904.3958333333,403.1288,287.0623
77904.4166666667,414.8376,289.2088
77904.4375,427.6613,296.8837
77904.4583333333,437.5137,302.4111
77904.4791666667,440.6696,307.0383
77904.5,443.7952,323.1805
77904.5208333333,443.8966,333.0865
77904.5416666667,441.7891,318.1917
77904.5625,444.1952,325.5895
77904.5833333333,425.9863,345.6052
77904.6041666667,430.1404,322.3644
77904.625,419.2282,305.5652
77904.6458333333,414.4587,299.4464
77904.6666666667,409.5085,295.9611
77904.6875,403.7114,297.9132
77904.7083333333,397.5139,304.1929
77904.7291666667,387.5995,301.7134
77904.75,379.3368,292.3376
77904.7708333333,374.4592,284.2606
77904.7916666667,372.6478,284.3869
77904.8125,372.0067,278.9125
77904.8333333333,368.944,277.3757
77904.8541666667,368.5501,278.2384
77904.875,367.5104,276.0034
77904.8958333333,365.0188,272.8265
77904.9166666667,363.1807,272.2268
77904.9375,363.1579,272.4647
77904.9583333333,362.0566,271.3705
77904.9791666667,361.604,270.8817
77905,358.5174,268.1786
77905.0208333333,359.7969,265.4229
77905.0416666667,358.9791,263.0101
77905.0625,353.6409,264.065
77905.0833333333,342.9299,263.705
77905.1041666667,330.1881,263.9542
77905.125,335.5318,263.4593
77905.1458333333,336.2916,260.7809
77905.1666666667,340.4211,259.8716
77905.1875,339.945,259.4217
77905.2083333333,331.2416,257.5742
77905.2291666667,339.1469,259.9391
77905.25,341.2332,259.6091
77905.2708333333,330.4624,258.6151
77905.2916666667,327.522,256.5518
77905.3125,337.0927,255.5281
77905.3333333333,355.0659,257.6993
77905.3541666667,368.4964,260.2155
77905.375,380.127,264.0977
77905.3958333333,391.8284,266.1779
77905.4166666667,401.3465,271.0671
77905.4375,408.3289,280.9977
77905.4583333333,422.2612,289.4728
77905.4791666667,430.4454,294.6276
77905.5,424.5843,282.5671
77905.5208333333,435.1515,292.0137
77905.5416666667,422.1796,318.3231
77905.5625,417.9492,311.4392
77905.5833333333,427.3775,292.2539
77905.6041666667,424.3753,306.5305
77905.625,411.9542,300.5735
77905.6458333333,404.6711,288.0774
77905.6666666667,407.536,301.8131
77905.6875,392.0987,304.5911
77905.7083333333,382.6696,278.3788
77905.7291666667,375.7831,277.0797
77905.75,369.4625,276.2584
77905.7708333333,364.9137,276.26
77905.7916666667,358.2807,274.5846
77905.8125,354.5249,270.7663
77905.8333333333,355.854,266.1793
77905.8541666667,354.4565,265.8967
77905.875,354.0047,264.973
77905.8958333333,343.7367,263.6165
77905.9166666667,347.9794,266.4636
77905.9375,345.2875,267.3796
77905.9583333333,345.4735,267.4855
77905.9791666667,342.1662,266.8817
77906,342.7424,267.7751
77906.0208333333,342.5448,268.1574
77906.0416666667,340.2612,268.092
77906.0625,336.4856,268.4207
77906.0833333333,333.0747,267.5297
77906.1041666667,334.4401,267.2895
77906.125,328.1295,266.9409
77906.1458333333,331.8858,267.2029
77906.1666666667,337.933,267.8786
77906.1875,338.563,267.6722
77906.2083333333,339.3927,267.5437
77906.2291666667,334.3524,266.7175
77906.25,330.8082,265.6716
77906.2708333333,328.6971,264.898
77906.2916666667,334.2971,264.7611
77906.3125,341.8383,264.6364
77906.3333333333,353.9032,266.9523
77906.3541666667,368.7834,270.8553
77906.375,385.5695,275.1692
77906.3958333333,402.3021,279.6741
77906.4166666667,418.076,284.1157
77906.4375,433.0795,288.3202
77906.4583333333,445.3811,291.3072
77906.4791666667,453.6036,293.5366
77906.5,459.7306,296.2775
77906.5208333333,465.171,299.1678
77906.5416666667,465.9085,301.1199
77906.5625,463.1257,301.4286
77906.5833333333,456.9909,300.569
77906.6041666667,453.8636,302.3669
77906.625,446.4579,302.438
77906.6458333333,436.3138,302.8104
77906.6666666667,428.8527,304.8409
77906.6875,417.4104,305.5368
77906.7083333333,406.8333,303.6632
77906.7291666667,390.3205,302.2523
77906.75,371.1417,298.9189
77906.7708333333,367.5798,296.0758
77906.7916666667,358.0595,294.1415
77906.8125,363.6216,292.2145
77906.8333333333,363.4921,289.0241
77906.8541666667,356.1972,286.9894
77906.875,347.0257,285.3139
77906.8958333333,338.2425,282.9667
77906.9166666667,333.2891,279.9229
77906.9375,329.8126,277.0877
77906.9583333333,328.2853,276.2603
77906.9791666667,325.4749,274.4233
77907,324.5604,272.4546
77907.0208333333,322.2054,272.1868
77907.0416666667,322.6548,272.3321
77907.0625,320.7838,269.8733
77907.0833333333,319.0661,268.909
77907.1041666667,317.9031,268.9881
77907.125,317.8937,272.7814
77907.1458333333,318.1941,279.558
77907.1666666667,318.6467,285.773
77907.1875,319.1289,290.9013
77907.2083333333,320.1189,294.6133
77907.2291666667,321.4248,297.4785
77907.25,320.182,297.9613
77907.2708333333,318.7334,298.3349
77907.2916666667,324.3361,295.5936
77907.3125,346.89,273.4626
77907.3333333333,362.0088,276.1166
77907.3541666667,375.0509,278.6521
77907.375,387.4303,280.6585
77907.3958333333,397.4251,283.4161
77907.4166666667,408.7466,288.9625
77907.4375,419.4731,297.3928
77907.4583333333,422.0374,299.8106
77907.4791666667,438.3418,301.7523
77907.5,444.2503,304.78
77907.5208333333,441.8892,309.0924
77907.5416666667,440.9241,313.4961
77907.5625,443.9037,314.9508
77907.5833333333,441.3983,336.9634
77907.6041666667,441.6992,341.9403
77907.625,439.4613,339.7023
77907.6458333333,422.4203,352.3585
77907.6666666667,417.3578,353.7256
77907.6875,414.6489,370.6913
77907.7083333333,410.8936,373.5543
77907.7291666667,407.0829,369.4064
77907.75,405.307,376.4419
77907.7708333333,402.9115,376.364
77907.7916666667,399.8067,373.1394
77907.8125,395.2706,375.7584
77907.8333333333,385.5975,375.9392
77907.8541666667,384.0806,369.5594
77907.875,379.9092,370.1736
77907.8958333333,369.9601,358.8133
77907.9166666667,370.241,358.0413
77907.9375,366.577,360.1073
77907.9583333333,365.1771,362.8972
77907.9791666667,364.477,361.8564
77908,364.6561,361.8004
77908.0208333333,364.8292,361.9666
77908.0416666667,365.0006,360.6239
77908.0625,364.8975,357.5298
77908.0833333333,364.875,356.3253
77908.1041666667,364.7517,355.1662
77908.125,364.9574,358.3626
77908.1458333333,364.5863,361.5251
77908.1666666667,364.7125,361.9171
77908.1875,365.476,361.5795
77908.2083333333,365.969,362.5139
77908.2291666667,366.1845,362.1543
77908.25,366.6289,362.4345
77908.2708333333,366.8135,361.5287
77908.2916666667,367.3326,361.7603
77908.3125,368.0484,363.5552
77908.3333333333,369.0346,364.9345
77908.3541666667,371.1589,362.4288
77908.375,373.1997,364.0285
77908.3958333333,372.4801,364.393
77908.4166666667,373.2151,365.1305
77908.4375,375.4956,366.0354
77908.4583333333,377.0687,366.8998
77908.4791666667,378.605,367.6356
77908.5,386.2615,368.0209
77908.5208333333,386.4024,370.2763
77908.5416666667,394.4926,357.3754
77908.5625,400.5676,340.1911
77908.5833333333,406.8411,350.6698
77908.6041666667,398.5392,362.755
77908.625,396.8647,366.373
77908.6458333333,390.3461,368.8642
77908.6666666667,386.7952,370.3501
77908.6875,387.2511,365.7095
77908.7083333333,385.561,318.61
77908.7291666667,378.0548,305.5561
77908.75,374.7151,314.1982
77908.7708333333,376.099,344.1516
77908.7916666667,378.0201,360.9057
77908.8125,377.9005,360.6522
77908.8333333333,373.402,314.6045
77908.8541666667,371.3919,325.0497
77908.875,375.8262,360.4046
77908.8958333333,375.5439,349.8622
77908.9166666667,374.7226,347.4366
77908.9375,376.1259,361.2696
77908.9583333333,376.1058,358.0098
77908.9791666667,376.5427,362.0942
77909,377.1203,365.4941
77909.0208333333,376.5116,360.4534
77909.0416666667,375.843,365.1015
77909.0625,375.6047,371.5872
77909.0833333333,375.7418,372.6403
77909.1041666667,375.529,372.8297
77909.125,375.2406,372.3824
77909.1458333333,375.6075,372.294
77909.1666666667,375.9352,371.7548
77909.1875,376.3667,371.9265
77909.2083333333,377.3651,373.8604
77909.2291666667,377.6538,372.7697
77909.25,376.0037,362.6691
77909.2708333333,366.1347,336.5432
77909.2916666667,360.9117,335.4948
77909.3125,369.4842,334.0141
77909.3333333333,374.692,297.6199
77909.3541666667,381.8586,292.2898
77909.375,390.7143,291.965
77909.3958333333,398.4129,293.6008
77909.4166666667,404.0136,303.8168
77909.4375,411.313,301.9141
77909.4583333333,418.4011,319.3815
77909.4791666667,417.0651,303.5996
77909.5,426.1652,306.1685
77909.5208333333,420.6487,329.2575
77909.5416666667,420.0493,350.7592
77909.5625,433.1669,340.8331
77909.5833333333,425.0887,335.0811
77909.6041666667,420.746,317.0073
77909.625,413.1039,324.7195
77909.6458333333,413.5974,321.3663
77909.6666666667,413.3837,319.0745
77909.6875,410.9108,320.7635
77909.7083333333,394.67,300.056
77909.7291666667,389.79,332.5311
77909.75,378.3016,329.0323
77909.7708333333,364.8872,303.2382
77909.7916666667,356.8504,300.1379
77909.8125,360.9591,309.1115
77909.8333333333,355.0992,298.8293
77909.8541666667,355.9056,321.478
77909.875,357.2412,320.1032
77909.8958333333,356.9156,318.5518
77909.9166666667,361.7643,336.3594
77909.9375,363.6133,342.2757
77909.9583333333,363.4792,342.2582
77909.9791666667,360.6635,331.5263
77910,362.1454,337.0477
77910.0208333333,365.814,339.475
77910.0416666667,367.8438,343.9652
77910.0625,363.8486,327.8612
77910.0833333333,357.2781,315.359
77910.1041666667,355.5549,323.4466
77910.125,362.1205,338.9016
77910.1458333333,360.7215,335.9467
77910.1666666667,361.1797,341.239
77910.1875,361.3281,334.9976
77910.2083333333,361.2741,338.4542
77910.2291666667,362.759,344.549
77910.25,364.2131,347.6257
77910.2708333333,365.3959,347.58
77910.2916666667,365.9879,348.465
77910.3125,368.0747,348.9308
77910.3333333333,372.7272,348.516
77910.3541666667,379.6684,343.9726
77910.375,389.8946,343.8123
77910.3958333333,399.8346,342.6635
77910.4166666667,409.105,349.6505
77910.4375,414.6927,343.6378
77910.4583333333,423.048,311.981
77910.4791666667,436.7149,318.4736
77910.5,417.4662,357.9823
77910.5208333333,412.9413,362.7703
77910.5416666667,424.5397,352.5937
77910.5625,421.0085,363.1171
77910.5833333333,420.6851,349.8872
77910.6041666667,426.6933,338.6485
77910.625,416.6847,357.3656
77910.6458333333,416.6649,363.0673
77910.6666666667,411.3215,360.0431
77910.6875,411.6067,318.4175
77910.7083333333,397.0846,308.0814
77910.7291666667,375.8536,306.049
77910.75,362.2735,306.2462
77910.7708333333,358.3521,314.1712
77910.7916666667,371.1368,360.3577
77910.8125,376.5564,366.308
77910.8333333333,376.9276,364.4955
77910.8541666667,376.3838,360.8034
77910.875,367.6321,330.6229
77910.8958333333,356.6271,311.9801
77910.9166666667,359.1286,331.3869
77910.9375,360.8203,327.7244
77910.9583333333,351.7907,308.6422
77910.9791666667,351.3257,306.5502
77911,363.0324,349.3778
77911.0208333333,366.7802,345.6963
77911.0416666667,361.6646,321.1557
77911.0625,364.2214,338.1054
77911.0833333333,366.9536,345.0336
77911.1041666667,363.4902,320.2654
77911.125,358.4304,306.7361
77911.1458333333,361.5132,323.9561
77911.1666666667,359.3188,310.7149
77911.1875,363.5829,333.688
77911.2083333333,362.3235,326.1035
77911.2291666667,362.8918,337.3384
77911.25,363.9529,341.2028
77911.2708333333,365.2762,346.5454
77911.2916666667,365.9328,345.0395
77911.3125,364.342,321.0635
77911.3333333333,371.752,343.8702
77911.3541666667,375.4108,317.97
77911.375,389.86,312.2253
77911.3958333333,399.8945,295.1
77911.4166666667,408.965,292.6716
77911.4375,423.7782,296.3935
77911.4583333333,428.358,301.7014
77911.4791666667,436.3639,302.7133
77911.5,438.7847,310.6241
77911.5208333333,451.6694,334.7396
77911.5416666667,428.5528,346.2698
77911.5625,423.9617,354.8577
77911.5833333333,443.0806,340.7313
77911.6041666667,436.6315,329.8157
77911.625,432.0287,321.9407
77911.6458333333,423.834,320.0522
77911.6666666667,420.8267,323.3749
77911.6875,411.5203,318.6335
77911.7083333333,405.493,317.196
77911.7291666667,390.4134,322.7189
77911.75,371.7268,314.5664
77911.7708333333,364.9908,313.7083
77911.7916666667,362.4203,314.5934
77911.8125,358.6317,311.8692
77911.8333333333,355.4598,310.5949
77911.8541666667,354.4933,310.4741
77911.875,355.0153,310.1049
77911.8958333333,350.4939,306.3776
77911.9166666667,350.2527,309.889
77911.9375,350.9427,310.0705
77911.9583333333,347.4492,305.6091
77911.9791666667,345.9986,303.6116
77912,346.0614,303.0568
77912.0208333333,344.3387,300.7935
77912.0416666667,341.3931,297.9971
77912.0625,338.2338,294.8182
77912.0833333333,338.6215,297.182
77912.1041666667,343.3456,300.4914
77912.125,347.0461,318.9716
77912.1458333333,359.4786,357.7776
77912.1666666667,365.14,361.7811
77912.1875,364.9006,357.7843
77912.2083333333,367.226,362.1901
77912.2291666667,367.3824,357.8106
77912.25,368.4526,360.6111
77912.2708333333,368.8725,359.3264
77912.2916666667,367.8213,350.8649
77912.3125,362.2342,315.6156
77912.3333333333,368.6496,312.7104
77912.3541666667,381.3316,337.4128
77912.375,386.2525,308.1681
77912.3958333333,406.2472,309.059
77912.4166666667,420.3464,312.937
77912.4375,428.0956,317.9774
77912.4583333333,440.1792,319.7578
77912.4791666667,447.9263,322.3399
77912.5,449.1537,328.3609
77912.5208333333,451.9475,355.6425
77912.5416666667,452.3754,349.4107
77912.5625,452.0878,345.7319
77912.5833333333,438.8831,349.7762
77912.6041666667,457.9455,369.6407
77912.625,453.1241,362.6526
77912.6458333333,442.0811,340.0476
77912.6666666667,426.833,337.8507
77912.6875,422.4003,343.5725
77912.7083333333,414.727,341.6636
77912.7291666667,399.7325,338.6936
77912.75,377.8951,321.8616
77912.7708333333,369.5286,319.0281
77912.7916666667,365.0562,318.2421
77912.8125,359.7935,313.4389
77912.8333333333,356.4176,310.5168
77912.8541666667,352.6259,307.8717
77912.875,351.1763,306.4042
77912.8958333333,351.1438,306.1642
77912.9166666667,350.1091,306.8835
77912.9375,347.7677,309.2907
77912.9583333333,358.5013,344.2985
77912.9791666667,357.6173,320.6808
77913,347.5109,303.1553
77913.0208333333,346.4109,302.9243
77913.0416666667,345.1426,309.3811
77913.0625,345.742,319.629
77913.0833333333,347.4457,327.5889
77913.1041666667,348.9035,331.519
77913.125,349.2122,328.6246
77913.1458333333,347.0177,315.2797
77913.1666666667,348.4191,300.9162
77913.1875,346.8155,299.8394
77913.2083333333,349.2848,306.569
77913.2291666667,354.7659,312.4749
77913.25,353.5156,303.3875
77913.2708333333,347.4798,298.0313
77913.2916666667,346.5823,297.4984
77913.3125,351.4222,297.6846
77913.3333333333,369.7959,299.4169
